Link+AF8-ID,Time,Moving+AF8-Average+AF8-throughput,Instantaneous+AF8-throughput,Time+AF8-average+AF8-throughput
3,137606001.6,0.584641593,0.36992,0.580943662
3,137611000.2,0.584629309,0.39456,0.580943662
3,137611000.4,0.584639773,0.42336,0.580943662
3,137611001.3,0.584650175,0.452,0.580943662
3,137611001.5,0.584662092,0.4848,0.580943662
3,137611003,0.584713186,0.62544,0.580943662
3,137611003.7,0.584765795,0.77024,0.580943662
3,137611004.1,0.584774397,0.79392,0.580943662
3,137611004.8,0.58478451,0.82176,0.580943662
3,137611005.1,0.584789217,0.83472,0.580943662
3,137611005.9,0.584795435,0.85184,0.580943662
3,137611006.1,0.584799387,0.86272,0.580943662
3,137611006.9,0.584804848,0.87776,0.580943662
3,137611007.1,0.584808684,0.88832,0.580943662
3,137611008,0.584814029,0.90304,0.580943662
3,137631000.2,0.584737275,0.83344,0.580943662
3,137631000.4,0.584746981,0.83264,0.580943662
3,137646000.1,0.584687967,0.81392,0.580943662
3,137646000.2,0.584694186,0.83104,0.580943662
3,137646001.1,0.584698076,0.84176,0.580943662
3,137646001.2,0.58470348,0.85664,0.580943662
3,137646002.2,0.584708359,0.87008,0.580943662
3,137646002.3,0.584714751,0.88768,0.580943662
3,137661000.2,0.584658835,0.69056,0.580943662
3,137661000.3,0.584668133,0.69152,0.580943662
3,137681000.4,0.584596159,0.19616,0.580943662
3,137681000.6,0.584610627,0.20928,0.580943662
3,137686000.1,0.584594105,0.22224,0.580943662
3,137686000.2,0.584600322,0.23936,0.580943662
3,137686001.1,0.584604269,0.25024,0.580943662
3,137686001.3,0.58460973,0.26528,0.580943662
3,137686002.2,0.584613909,0.2768,0.580943662
3,137686002.3,0.584619603,0.29248,0.580943662
3,137691000.3,0.584608201,0.31952,0.580943662
3,137691000.4,0.58461953,0.35072,0.580943662
3,137706000.8,0.584584721,0.34352,0.580943662
3,137706001.2,0.584615102,0.4272,0.580943662
3,137706002.3,0.584651581,0.52768,0.580943662
